"age";"workclass";"fnlwgt";"education";"education-num";"marital-status";"occupation";"relationship";"race";"sex";"capital-gain";"capital-loss";"hours-per-week";"native-country";"label"
48;"Private";207982;"Some-college";10;"Never-married";"Other-service";"Unmarried";"Black";"Female";0;0;40;"United-States";0
42;"Private";87284;"Prof-school";15;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";7298;0;35;"United-States";1
47;"Federal-gov";211123;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";0
47;"Private";121836;"Masters";14;"Married-civ-spouse";"Adm-clerical";"Wife";"White";"Female";7688;0;38;"United-States";1
40;"Private";347934;"HS-grad";9;"Never-married";"Other-service";"Not-in-family";"White";"Female";0;0;35;"United-States";0
32;"Local-gov";199539;"Some-college";10;"Married-civ-spouse";"Protective-serv";"Husband";"White";"Male";0;0;40;"United-States";1
32;"State-gov";230224;"Assoc-acdm";12;"Married-civ-spouse";"Other-service";"Husband";"White";"Male";0;0;35;"United-States";0
27;"Private";128730;"Assoc-voc";11;"Never-married";"Exec-managerial";"Not-in-family";"White";"Male";10520;0;65;"Greece";1
67;"Self-emp-not-inc";116057;"HS-grad";9;"Divorced";"Exec-managerial";"Not-in-family";"White";"Female";3273;0;16;"United-States";0
43;"Private";281138;"HS-grad";9;"Separated";"Machine-op-inspct";"Not-in-family";"White";"Female";0;0;40;"United-States";0
29;"Private";187327;"Bachelors";13;"Never-married";"Prof-specialty";"Not-in-family";"White";"Male";0;0;40;"United-States";0
57;"Self-emp-not-inc";177271;"Doctorate";16;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;35;"United-States";0
66;"?";206560;"HS-grad";9;"Widowed";"?";"Not-in-family";"Other";"Female";0;0;35;"Puerto-Rico";0
21;"Private";82497;"Some-college";10;"Never-married";"Other-service";"Not-in-family";"White";"Female";0;0;30;"United-States";0
25;"Private";279667;"10th";6;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;45;"United-States";0
20;"Private";447488;"9th";5;"Never-married";"Other-service";"Unmarried";"White";"Male";0;0;30;"Mexico";0
18;"Private";168740;"11th";7;"Never-married";"Handlers-cleaners";"Own-child";"White";"Male";0;0;30;"United-States";0
34;"Private";41809;"Some-college";10;"Divorced";"Adm-clerical";"Unmarried";"White";"Female";0;0;40;"United-States";0
69;"Private";106595;"HS-grad";9;"Widowed";"Adm-clerical";"Not-in-family";"White";"Female";1848;0;40;"United-States";0
26;"Private";51961;"12th";8;"Never-married";"Sales";"Other-relative";"Black";"Male";0;0;51;"United-States";0
27;"Private";127833;"HS-grad";9;"Never-married";"Adm-clerical";"Own-child";"Black";"Female";0;0;40;"United-States";0
68;"Private";161744;"10th";6;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;16;"United-States";0
30;"Private";115040;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";0
49;"Self-emp-inc";289707;"HS-grad";9;"Separated";"Other-service";"Not-in-family";"White";"Male";0;0;45;"United-States";0
23;"Private";105617;"9th";5;"Never-married";"Transport-moving";"Own-child";"White";"Male";0;0;40;"United-States";0
31;"Local-gov";199368;"Bachelors";13;"Married-civ-spouse";"Protective-serv";"Husband";"Black";"Male";0;0;50;"United-States";1
31;"Private";111883;"HS-grad";9;"Never-married";"Craft-repair";"Other-relative";"White";"Male";0;0;40;"United-States";0
31;"Private";178623;"Bachelors";13;"Never-married";"Prof-specialty";"Not-in-family";"Black";"Female";14084;0;60;"United-States";1
44;"Private";239876;"Bachelors";13;"Divorced";"Prof-specialty";"Unmarried";"Black";"Male";0;0;40;"United-States";0
20;"Private";256211;"Some-college";10;"Never-married";"Machine-op-inspct";"Other-relative";"Asian-Pac-Islander";"Male";0;0;40;"Vietnam";0
37;"Local-gov";264503;"HS-grad";9;"Married-civ-spouse";"Protective-serv";"Husband";"White";"Male";0;0;40;"United-States";0
32;"Local-gov";157887;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";0
71;"Federal-gov";422149;"Some-college";10;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";20051;0;40;"United-States";1
52;"Self-emp-not-inc";283079;"HS-grad";9;"Never-married";"Prof-specialty";"Not-in-family";"White";"Male";0;0;50;"United-States";0
46;"State-gov";250821;"Prof-school";15;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";15024;0;40;"United-States";1
20;"Private";379525;"Some-college";10;"Never-married";"Other-service";"Own-child";"White";"Female";0;0;10;"United-States";0
35;"Private";84787;"Bachelors";13;"Married-civ-spouse";"Other-service";"Husband";"White";"Male";0;0;40;"United-States";0
34;"Private";345705;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;1977;50;"United-States";1
22;"Private";450920;"Assoc-acdm";12;"Never-married";"Adm-clerical";"Not-in-family";"Black";"Female";0;0;40;"United-States";0
21;"Private";109952;"10th";6;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;50;"United-States";0
18;"Private";426836;"5th-6th";3;"Never-married";"Handlers-cleaners";"Other-relative";"White";"Male";0;0;40;"Mexico";0
34;"Local-gov";143699;"Some-college";10;"Married-civ-spouse";"Other-service";"Wife";"White";"Female";0;0;40;"United-States";0
53;"Private";208570;"HS-grad";9;"Married-civ-spouse";"Sales";"Wife";"White";"Female";0;0;26;"United-States";0
32;"Private";164190;"Some-college";10;"Never-married";"Exec-managerial";"Own-child";"White";"Male";0;0;40;"United-States";0
37;"Private";222450;"5th-6th";3;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"Mexico";0
46;"Private";353512;"HS-grad";9;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"United-States";1
37;"Federal-gov";33487;"Some-college";10;"Divorced";"Tech-support";"Unmarried";"Amer-Indian-Eskimo";"Female";0;0;20;"United-States";0
21;"Private";296158;"HS-grad";9;"Never-married";"Craft-repair";"Own-child";"White";"Male";0;0;35;"United-States";0
29;"Private";130438;"HS-grad";9;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"United-States";0
41;"Local-gov";133692;"Bachelors";13;"Divorced";"Protective-serv";"Unmarried";"White";"Female";0;0;40;"United-States";0
49;"Local-gov";107231;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;2002;40;"United-States";0
48;"Private";96359;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;60;"Greece";1
55;"Self-emp-not-inc";99551;"Bachelors";13;"Widowed";"Sales";"Unmarried";"White";"Female";0;0;15;"United-States";0
44;"Private";242521;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";7688;0;50;"United-States";1
18;"?";279288;"10th";6;"Never-married";"?";"Other-relative";"White";"Female";0;0;30;"United-States";0
42;"Private";126701;"Bachelors";13;"Divorced";"Adm-clerical";"Unmarried";"White";"Male";9562;0;45;"United-States";1
38;"Private";63509;"Assoc-voc";11;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;50;"United-States";0
57;"Private";188330;"HS-grad";9;"Married-civ-spouse";"Other-service";"Husband";"White";"Male";0;0;78;"United-States";0
52;"Private";380633;"5th-6th";3;"Widowed";"Other-service";"Unmarried";"White";"Female";0;0;40;"Mexico";0
37;"Private";175130;"HS-grad";9;"Divorced";"Adm-clerical";"Unmarried";"White";"Female";0;0;45;"United-States";0
44;"Self-emp-inc";71556;"Masters";14;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;50;"?";1
20;"State-gov";178628;"Some-college";10;"Never-married";"Adm-clerical";"Own-child";"White";"Male";0;0;40;"United-States";0
64;"State-gov";264544;"Masters";14;"Married-civ-spouse";"Prof-specialty";"Wife";"White";"Female";0;0;5;"United-States";1
46;"Private";73541;"10th";6;"Divorced";"Craft-repair";"Not-in-family";"White";"Male";0;0;40;"United-States";0
23;"Private";113309;"Some-college";10;"Never-married";"Transport-moving";"Not-in-family";"White";"Male";0;0;40;"United-States";0
51;"Private";245873;"Some-college";10;"Married-civ-spouse";"Adm-clerical";"Wife";"White";"Female";0;0;40;"United-States";0
29;"Private";162551;"Masters";14;"Married-civ-spouse";"Prof-specialty";"Wife";"Asian-Pac-Islander";"Female";0;0;40;"Hong";1
23;"Private";192812;"Bachelors";13;"Never-married";"Tech-support";"Own-child";"White";"Female";0;0;40;"United-States";0
61;"Self-emp-not-inc";176965;"Prof-school";15;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;50;"United-States";1
20;"Private";118462;"HS-grad";9;"Never-married";"Handlers-cleaners";"Own-child";"White";"Male";0;0;43;"United-States";0
56;"Private";149686;"9th";5;"Widowed";"Machine-op-inspct";"Unmarried";"White";"Female";0;0;40;"United-States";0
48;"Private";278039;"7th-8th";4;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"United-States";0
18;"Private";446771;"Some-college";10;"Never-married";"Adm-clerical";"Own-child";"White";"Male";0;0;25;"United-States";0
61;"Self-emp-not-inc";111563;"Bachelors";13;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";0;0;20;"United-States";1
59;"Private";53481;"Some-college";10;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;50;"United-States";0
33;"Private";348618;"5th-6th";3;"Married-spouse-absent";"Transport-moving";"Unmarried";"Other";"Male";0;0;20;"El-Salvador";0
24;"Local-gov";197552;"HS-grad";9;"Never-married";"Tech-support";"Not-in-family";"White";"Female";0;0;40;"United-States";0
36;"Private";224531;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;50;"United-States";1
23;"Local-gov";210029;"Some-college";10;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;20;"United-States";0
57;"Self-emp-not-inc";138892;"11th";7;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;15;"United-States";0
45;"Local-gov";192684;"Some-college";10;"Divorced";"Adm-clerical";"Unmarried";"Black";"Female";0;0;38;"United-States";0
68;"Private";225612;"Bachelors";13;"Widowed";"Sales";"Not-in-family";"White";"Male";0;0;35;"United-States";1
51;"Self-emp-not-inc";132341;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;45;"United-States";1
32;"Private";245378;"HS-grad";9;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;60;"United-States";0
25;"Private";171114;"HS-grad";9;"Never-married";"Adm-clerical";"Not-in-family";"White";"Female";0;0;48;"United-States";0
42;"Private";172297;"Masters";14;"Married-civ-spouse";"Adm-clerical";"Husband";"White";"Male";0;1902;40;"United-States";1
23;"Private";27776;"Assoc-voc";11;"Never-married";"Machine-op-inspct";"Not-in-family";"White";"Male";0;0;40;"United-States";0
30;"Private";191777;"Some-college";10;"Never-married";"Adm-clerical";"Unmarried";"Black";"Female";0;0;40;"?";0
34;"Private";175878;"HS-grad";9;"Married-civ-spouse";"Sales";"Husband";"White";"Female";0;0;40;"United-States";0
31;"Private";99928;"Masters";14;"Married-civ-spouse";"Prof-specialty";"Wife";"White";"Female";0;0;50;"United-States";0
30;"Private";225053;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;50;"United-States";0
48;"Self-emp-not-inc";328606;"Prof-school";15;"Divorced";"Prof-specialty";"Unmarried";"White";"Male";14084;0;63;"United-States";1
33;"State-gov";73296;"HS-grad";9;"Never-married";"Other-service";"Unmarried";"Black";"Female";1831;0;40;"United-States";0
57;"Local-gov";143910;"Bachelors";13;"Divorced";"Exec-managerial";"Not-in-family";"White";"Male";0;0;40;"United-States";0
36;"Private";111499;"Masters";14;"Never-married";"Exec-managerial";"Not-in-family";"White";"Female";14084;0;40;"United-States";1
36;"Private";54229;"Assoc-acdm";12;"Married-civ-spouse";"Exec-managerial";"Wife";"White";"Female";0;0;37;"United-States";0
29;"Private";229656;"HS-grad";9;"Divorced";"Adm-clerical";"Unmarried";"White";"Female";0;0;50;"United-States";0
50;"Self-emp-not-inc";54261;"HS-grad";9;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";0;0;84;"United-States";0
19;"Private";560804;"Some-college";10;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;30;"United-States";0
32;"Private";61898;"11th";7;"Divorced";"Other-service";"Unmarried";"White";"Female";0;0;15;"United-States";0
37;"Private";34378;"7th-8th";4;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";2580;0;60;"United-States";0
52;"Private";108435;"Masters";14;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;1902;50;"Greece";1
31;"Self-emp-not-inc";204052;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";1
26;"Private";125089;"Some-college";10;"Never-married";"Exec-managerial";"Not-in-family";"White";"Male";0;0;40;"United-States";0
36;"Private";219483;"Some-college";10;"Never-married";"Adm-clerical";"Not-in-family";"White";"Female";0;0;40;"United-States";0
20;"Private";39234;"HS-grad";9;"Never-married";"Other-service";"Own-child";"White";"Male";0;0;30;"United-States";0
43;"Self-emp-not-inc";130126;"Bachelors";13;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";1
39;"Private";324231;"HS-grad";9;"Widowed";"Machine-op-inspct";"Unmarried";"Black";"Female";0;0;40;"United-States";0
54;"Private";202115;"HS-grad";9;"Married-civ-spouse";"Machine-op-inspct";"Wife";"White";"Female";0;0;40;"United-States";1
22;"Private";100345;"HS-grad";9;"Never-married";"Handlers-cleaners";"Own-child";"White";"Male";0;0;35;"United-States";0
39;"Self-emp-inc";168355;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;70;"United-States";0
25;"Federal-gov";27142;"Some-college";10;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;40;"United-States";1
50;"Private";213296;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;48;"United-States";1
59;"Federal-gov";61298;"Bachelors";13;"Married-spouse-absent";"Exec-managerial";"Not-in-family";"White";"Female";0;0;40;"United-States";0
43;"Private";326379;"HS-grad";9;"Divorced";"Craft-repair";"Not-in-family";"White";"Male";0;0;40;"United-States";0
25;"Private";352057;"HS-grad";9;"Never-married";"Transport-moving";"Not-in-family";"White";"Male";0;0;65;"United-States";0
45;"Private";265097;"HS-grad";9;"Married-civ-spouse";"Other-service";"Husband";"White";"Male";0;1902;40;"United-States";1
35;"Private";46385;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";5178;0;90;"United-States";1
34;"Local-gov";167999;"HS-grad";9;"Divorced";"Adm-clerical";"Unmarried";"White";"Female";0;0;33;"United-States";0
23;"Private";205865;"Bachelors";13;"Never-married";"Exec-managerial";"Own-child";"White";"Male";0;0;28;"United-States";0
36;"Private";29984;"12th";8;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";0
37;"Private";61299;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;45;"United-States";0
33;"Private";65278;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;40;"United-States";1
47;"Private";379118;"7th-8th";4;"Married-civ-spouse";"Craft-repair";"Husband";"Black";"Male";0;0;60;"United-States";1
36;"Private";184659;"Some-college";10;"Married-civ-spouse";"Adm-clerical";"Husband";"White";"Male";0;0;52;"United-States";0
39;"Local-gov";357173;"Assoc-acdm";12;"Divorced";"Prof-specialty";"Not-in-family";"White";"Male";0;0;59;"United-States";0
42;"Private";208875;"Some-college";10;"Married-civ-spouse";"Exec-managerial";"Wife";"White";"Female";0;0;40;"El-Salvador";1
43;"Self-emp-not-inc";227298;"Bachelors";13;"Never-married";"Sales";"Not-in-family";"White";"Male";0;0;45;"United-States";0
40;"Private";185145;"Doctorate";16;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;40;"United-States";1
26;"Private";71009;"Bachelors";13;"Never-married";"Prof-specialty";"Not-in-family";"Asian-Pac-Islander";"Female";0;0;40;"Philippines";0
47;"Private";345493;"Prof-school";15;"Married-civ-spouse";"Prof-specialty";"Husband";"Asian-Pac-Islander";"Male";99999;0;55;"Taiwan";1
43;"Private";187702;"Some-college";10;"Never-married";"Other-service";"Not-in-family";"White";"Male";2174;0;45;"United-States";0
20;"?";129240;"Some-college";10;"Never-married";"?";"Own-child";"White";"Female";0;0;25;"United-States";0
28;"Private";125321;"HS-grad";9;"Never-married";"Machine-op-inspct";"Not-in-family";"White";"Female";0;0;40;"United-States";0
47;"Private";166181;"Some-college";10;"Married-civ-spouse";"Adm-clerical";"Wife";"Black";"Female";0;0;48;"United-States";1
71;"Private";55965;"7th-8th";4;"Widowed";"Transport-moving";"Not-in-family";"White";"Male";0;0;10;"United-States";0
50;"Local-gov";163998;"Bachelors";13;"Married-civ-spouse";"Protective-serv";"Husband";"White";"Male";0;0;44;"United-States";1
24;"Private";456460;"Assoc-acdm";12;"Married-civ-spouse";"Adm-clerical";"Wife";"White";"Female";0;0;40;"United-States";0
26;"Self-emp-inc";242651;"Some-college";10;"Never-married";"Sales";"Not-in-family";"White";"Male";0;0;48;"United-States";0
27;"Private";267989;"Some-college";10;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"United-States";0
34;"State-gov";287908;"HS-grad";9;"Never-married";"Other-service";"Own-child";"Black";"Male";0;0;42;"United-States";0
28;"Private";38918;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;50;"Germany";1
41;"Federal-gov";214838;"Masters";14;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;60;"United-States";1
24;"Private";30656;"HS-grad";9;"Never-married";"Handlers-cleaners";"Not-in-family";"White";"Male";0;0;20;"United-States";0
74;"Private";145463;"1st-4th";2;"Widowed";"Priv-house-serv";"Not-in-family";"Black";"Female";0;0;15;"United-States";0
19;"Private";160033;"Some-college";10;"Never-married";"Protective-serv";"Own-child";"White";"Female";0;0;30;"United-States";0
41;"Private";406603;"HS-grad";9;"Never-married";"Other-service";"Not-in-family";"White";"Male";0;0;6;"Iran";0
46;"Private";229394;"HS-grad";9;"Divorced";"Exec-managerial";"Not-in-family";"White";"Female";0;0;40;"United-States";0
45;"Private";339863;"Bachelors";13;"Divorced";"Sales";"Not-in-family";"White";"Male";8614;0;48;"United-States";1
